Ticket Id;Tipo Nota;Persona;Fecha Comentario;Type;Status;Severity
63768;DSMC-Analysis_Diagnosis;cgarciac;2016-02-01 20:25:43;Claim;Closed;Minor
63768;Update;llopez;2016-02-10 09:48:54;Claim;Closed;Minor
63768;Update;llopez;2016-02-10 10:00:35;Claim;Closed;Minor
63768;ACTUALIZACION;sm2msod;2016-02-10 14:04:18;Claim;Closed;Minor
63768;Update;almula;2016-02-23 14:32:04;Claim;Closed;Minor
63769;DSMC-Analysis_Diagnosis;cgarciac;2016-02-02 15:42:14;Order;Closed;Slight
63769;DSMC-Analysis_Diagnosis;cgarciac;2016-02-05 16:49:50;Order;Closed;Slight
63769;DSMC-Analysis_Diagnosis;ruribes;2016-02-09 11:51:20;Order;Closed;Slight
63769;DSMC-Communication;bnunez;2016-02-09 13:17:05;Order;Closed;Slight
63805;DSMC-Analysis_Diagnosis;mgarcia;2016-02-01 22:34:06;Claim;Closed;Minor
63805;DSMC-Analysis_Diagnosis;ruribes;2016-02-05 11:01:42;Claim;Closed;Minor
63805;DSMC-Analysis_Diagnosis;ruribes;2016-02-09 08:26:59;Claim;Closed;Minor
63832;DSMC-Analysis_Diagnosis;afernandezf;2016-02-02 08:47:01;Claim;Closed;Minor
63832;DSMC-Analysis_Diagnosis;afernandezf;2016-02-02 08:50:26;Claim;Closed;Minor
63832;DSMC-Analysis_Diagnosis;afernandezf;2016-02-02 08:51:38;Claim;Closed;Minor
63832;DSMC-Analysis_Diagnosis;afernandezf;2016-02-02 08:53:18;Claim;Closed;Minor
63832;M2M_Final_Note;lsanchez;2016-02-02 14:24:06;Claim;Closed;Minor
63834;DSMC-Analysis_Diagnosis;afernandezf;2016-02-02 08:58:59;Claim;Closed;Minor
63834;DSMC-Solved;ruribes;2016-02-02 14:25:12;Claim;Closed;Minor
63843;DSMC-Analysis_Diagnosis;dbermejo;2016-02-02 10:34:47;Claim;Closed;Minor
63843;DSMC-Analysis_Diagnosis;dbermejo;2016-02-02 10:35:18;Claim;Closed;Minor
63843;Update;lsanchez;2016-02-02 11:21:22;Claim;Closed;Minor
63843;Update;lsanchez;2016-02-05 13:02:53;Claim;Closed;Minor
63848;DSMC-Analysis_Diagnosis;afernandezf;2016-02-02 11:02:04;Claim;Closed;Minor
63848;Update;lsanchez;2016-02-02 12:09:01;Claim;Closed;Minor
63848;Update;lsanchez;2016-02-08 14:39:50;Claim;Closed;Minor
63848;Update;lsanchez;2016-02-22 10:30:11;Claim;Closed;Minor
63848;Update;lsanchez;2016-03-02 10:28:22;Claim;Closed;Minor
63874;DSMC-Analysis_Diagnosis;mpacheco;2016-02-02 15:31:39;Order;Closed;Slight
63874;DSMC-Analysis_Diagnosis;ruribes;2016-02-02 15:35:30;Order;Closed;Slight
63884;DSMC-Analysis_Diagnosis;mpacheco;2016-02-02 16:33:44;Claim;Closed;Slight
63884;DSMC-Communication;bnunez;2016-02-10 10:20:19;Claim;Closed;Slight
63884;Update;almula;2016-02-10 10:53:09;Claim;Closed;Slight
63884;Update;almula;2016-02-10 16:10:07;Claim;Closed;Slight
63884;Update;almula;2016-02-15 11:15:22;Claim;Closed;Slight
63884;delegation;almula;2016-02-15 11:19:25;Claim;Closed;Slight
63884;M2M_Eric_info;usr_gsts_ampliam2m;2016-02-15 12:06:51;Claim;Closed;Slight
63884;Update;almula;2016-02-17 10:20:06;Claim;Closed;Slight
63884;Update;almula;2016-03-03 11:40:58;Claim;Closed;Slight
63884;update;ahn392;2016-03-17 18:04:59;Claim;Closed;Slight
63884;update;ahn392;2016-04-29 11:53:37;Claim;Closed;Slight
63884;update;ahn392;2016-05-26 13:21:20;Claim;Closed;Slight
63887;DSMC-Transfer;mpacheco;2016-02-02 18:15:38;Claim;Closed;Slight
63887;DSMC-Communication;bnunez;2016-02-10 10:20:32;Claim;Closed;Slight
63887;Update;almula;2016-02-10 16:11:08;Claim;Closed;Slight
63887;update;almula;2016-02-11 10:04:52;Claim;Closed;Slight
63887;DSMC-Analysis_Diagnosis;afernandezf;2016-03-14 08:41:54;Claim;Closed;Slight
63887;Update;almula;2016-03-14 10:55:54;Claim;Closed;Slight
63887;Update;llopez;2016-03-29 12:37:51;Claim;Closed;Slight
63887;solved;allamas;2016-07-05 10:46:30;Claim;Closed;Slight
63887;solved;allamas;2016-07-05 12:24:00;Claim;Closed;Slight
63919;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 01:19:53;Claim;Closed;Minor
63929;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 01:39:27;Claim;Closed;Minor
63929;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 01:41:48;Claim;Closed;Minor
63929;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 01:43:19;Claim;Closed;Minor
63929;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 01:45:21;Claim;Closed;Minor
63929;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 01:46:19;Claim;Closed;Minor
63929;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 01:49:32;Claim;Closed;Minor
63929;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 01:51:23;Claim;Closed;Minor
63929;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 01:52:18;Claim;Closed;Minor
63929;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 01:53:11;Claim;Closed;Minor
63929;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 01:54:00;Claim;Closed;Minor
63931;DSMC-Analysis_Diagnosis;mgarcia;2016-02-03 03:05:48;Claim;Closed;Minor
63931;DSMC-Analysis_Diagnosis;ialonso;2016-02-03 03:39:12;Claim;Closed;Minor
63931;update;ialonso;2016-02-03 03:52:47;Claim;Closed;Minor
63931;update;ialonso;2016-02-03 04:06:22;Claim;Closed;Minor
63931;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 04:20:35;Claim;Closed;Minor
63931;update;ialonso;2016-02-03 04:22:58;Claim;Closed;Minor
63931;DSMC-Analysis_Diagnosis;mgarcia;2016-02-03 04:34:42;Claim;Closed;Minor
63931;DSMC-Analysis_Diagnosis;mgarcia;2016-02-03 04:35:14;Claim;Closed;Minor
63931;update;ialonso;2016-02-04 17:35:12;Claim;Closed;Minor
63931;24x7_note;mcayetano;2016-02-24 17:02:36;Claim;Closed;Minor
63931;SERVICEMANAGER_NOTE;m2m_service_managers;2016-03-03 15:05:08;Claim;Closed;Minor
63933;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 04:05:45;Claim;Closed;Slight
63933;delegation;almula;2016-02-04 08:35:53;Claim;Closed;Slight
63933;M2M;jose.perez;2016-02-04 09:28:24;Claim;Closed;Slight
63934;DSMC-Analysis_Diagnosis;jjsa;2016-02-03 04:51:24;Claim;Closed;Minor
63934;DSMC-Analysis_Diagnosis;mgarcia;2016-02-03 05:04:10;Claim;Closed;Minor
63934;DSMC-Analysis_Diagnosis;ialonso;2016-02-03 05:07:08;Claim;Closed;Minor
63934;DSMC-Restored;ialonso;2016-02-03 05:12:29;Claim;Closed;Minor
63934;SERVICEMANAGER_NOTE;m2m_service_managers;2016-02-19 13:02:17;Claim;Closed;Minor
63954;DSMC-Analysis_Diagnosis;afernandezf;2016-02-03 08:36:51;Claim;Closed;Minor
63954;DSMC-Analysis_Diagnosis;afernandezf;2016-02-03 08:39:24;Claim;Closed;Minor
63954;DSMC-Analysis_Diagnosis;afernandezf;2016-02-03 08:40:01;Claim;Closed;Minor
63954;DSMC-Analysis_Diagnosis;ruribes;2016-02-04 10:14:29;Claim;Closed;Minor
63961;DSMC-Analysis_Diagnosis;dbermejo;2016-02-03 09:47:34;Claim;Closed;Minor
63961;Update;llopez;2016-02-04 15:07:04;Claim;Closed;Minor
63972;DSMC-Analysis_Diagnosis;afernandezf;2016-02-03 11:43:29;Query;Closed;Slight
64003;DSMC-Analysis_Diagnosis;mpacheco;2016-02-03 15:26:04;Claim;Closed;Minor
64003;destination_igri_group;ruribes;2016-02-03 15:27:39;Claim;Closed;Minor
64003;finalization_note;usr_ifsi;2016-02-03 16:31:47;Claim;Closed;Minor
64003;update_ext_sys;usr_ifsi;2016-02-03 16:31:47;Claim;Closed;Minor
64003;DSMC-Analysis_Diagnosis;ruribes;2016-02-04 07:30:37;Claim;Closed;Minor
64003;update;ialonso;2016-02-04 15:45:55;Claim;Closed;Minor
64003;update_ext_sys;usr_ifsi;2016-02-04 17:26:33;Claim;Closed;Minor
64004;Update;cmt30;2016-02-03 16:45:18;Claim;Closed;Minor
64004;SERVICEMANAGER_NOTE;jmsm;2016-02-04 16:55:43;Claim;Closed;Minor
64004;update;ahn392;2016-02-05 12:16:50;Claim;Closed;Minor
64004;update;ahn392;2016-04-28 13:09:50;Claim;Closed;Minor
64004;update;ahn392;2016-07-07 10:01:24;Claim;Closed;Minor
64010;M2M_Eric_info;usr_gsts_ampliam2m;2016-02-04 11:24:21;Claim;Closed;Minor
64010;M2M_Eric_info;usr_gsts_ampliam2m;2016-02-05 11:09:29;Claim;Closed;Minor
64010;M2M_Eric_info;usr_gsts_ampliam2m;2016-02-08 06:47:57;Claim;Closed;Minor
64010;SERVICEMANAGER_NOTE;guillermo.cajigas;2016-02-09 08:25:44;Claim;Closed;Minor
64010;SERVICEMANAGER_NOTE;jmsm;2016-02-09 15:14:58;Claim;Closed;Minor
64047;DSMC-Analysis_Diagnosis;mgarcia;2016-02-04 05:14:12;Claim;Closed;Minor
64047;DSMC-Analysis_Diagnosis;mgarcia;2016-02-04 05:17:37;Claim;Closed;Minor
64047;DSMC-Analysis_Diagnosis;mgarcia;2016-02-04 05:24:30;Claim;Closed;Minor
64047;DSMC-Solved;ruribes;2016-02-04 09:55:16;Claim;Closed;Minor
64059;DSMC-Analysis_Diagnosis;afernandezf;2016-02-04 07:39:58;Claim;Closed;Minor
64059;Update;llopez;2016-02-04 10:02:57;Claim;Closed;Minor
64064;DSMC-Analysis_Diagnosis;afernandezf;2016-02-04 09:46:06;Claim;Closed;Minor
64064;DSMC-Analysis_Diagnosis;afernandezf;2016-02-04 09:51:50;Claim;Closed;Minor
64064;DSMC-Analysis_Diagnosis;afernandezf;2016-02-04 09:58:25;Claim;Closed;Minor
64064;DSMC-Solved;ruribes;2016-02-04 12:44:46;Claim;Closed;Minor
64071;DSMC-Analysis_Diagnosis;afernandezf;2016-02-04 10:28:04;Claim;Closed;Minor
64071;DSMC-Analysis_Diagnosis;ialonso;2016-02-04 12:38:03;Claim;Closed;Minor
64071;update;ialonso;2016-02-04 12:40:48;Claim;Closed;Minor
64071;delegation;ialonso;2016-02-04 14:23:13;Claim;Closed;Minor
64071;M2M;jose.perez;2016-02-08 16:26:04;Claim;Closed;Minor
64071;delegation;ialonso;2016-02-10 12:27:43;Claim;Closed;Minor
64071;M2M;jose.perez;2016-02-10 16:17:31;Claim;Closed;Minor
64071;DSMC-Solved;ialonso;2016-02-11 10:41:43;Claim;Closed;Minor
64074;DSMC-Analysis_Diagnosis;afernandezf;2016-02-04 10:26:45;Query;Closed;Mayor
64074;destination_igri_group;llopez;2016-02-04 11:57:26;Query;Closed;Mayor
64074;update_ext_sys;usr_ifsi;2016-02-04 13:05:33;Query;Closed;Mayor
64074;update_ext_sys;usr_ifsi;2016-02-04 14:57:54;Query;Closed;Mayor
64074;finalization_note;usr_ifsi;2016-02-04 17:54:50;Query;Closed;Mayor
64075;DSMC-Communication;adesousa;2016-02-04 12:08:03;Order;Closed;Slight
64075;DSMC-Analysis_Diagnosis;cgarciac;2016-02-04 16:04:47;Order;Closed;Slight
64077;DSMC-Analysis_Diagnosis;afernandezf;2016-02-04 10:54:03;Query;Closed;Slight
64077;Update;lsanchez;2016-02-04 12:41:10;Query;Closed;Slight
64090;DSMC-Analysis_Diagnosis;afernandezf;2016-02-04 12:18:19;Claim;Closed;Minor
64090;DSMC-Analysis_Diagnosis;ruribes;2016-02-05 13:05:47;Claim;Closed;Minor
64090;DSMC-Analysis_Diagnosis;ruribes;2016-02-08 10:36:01;Claim;Closed;Minor
64090;DSMC-Restored;ruribes;2016-02-08 10:36:38;Claim;Closed;Minor
64098;DSMC-Analysis_Diagnosis;afernandezf;2016-02-04 12:28:02;Claim;Closed;Slight
64098;DSMC-Analysis_Diagnosis;afernandezf;2016-02-04 12:28:34;Claim;Closed;Slight
64098;DSMC-Analysis_Diagnosis;afernandezf;2016-02-04 12:30:52;Claim;Closed;Slight
64098;Update;lsanchez;2016-02-05 10:31:01;Claim;Closed;Slight
64106;DSMC-Analysis_Diagnosis;cgarciac;2016-02-04 14:31:56;Query;Closed;Slight
64106;DSMC-Solved;ruribes;2016-02-04 16:11:38;Query;Closed;Slight
64112;Update;lsanchez;2016-02-04 14:55:37;Query;Closed;Slight
64112;Update;lsanchez;2016-02-04 15:28:35;Query;Closed;Slight
64114;DSMC-Analysis_Diagnosis;jmolina;2016-02-04 15:56:02;Claim;Closed;Minor
64114;DSMC-Analysis_Diagnosis;ruribes;2016-02-05 10:07:57;Claim;Closed;Minor
64164;DSMC-Analysis_Diagnosis;jjsa;2016-02-05 00:34:58;Claim;Closed;Minor
64164;DSMC-Analysis_Diagnosis;jjsa;2016-02-05 00:35:14;Claim;Closed;Minor
64164;DSMC-Analysis_Diagnosis;jjsa;2016-02-05 00:35:27;Claim;Closed;Minor
64164;DSMC-Analysis_Diagnosis;jjsa;2016-02-05 00:35:43;Claim;Closed;Minor
64164;DSMC-Analysis_Diagnosis;jjsa;2016-02-05 00:35:57;Claim;Closed;Minor
64164;update;ialonso;2016-02-05 01:19:10;Claim;Closed;Minor
64164;delegation;ialonso;2016-02-05 01:33:07;Claim;Closed;Minor
64164;update;ialonso;2016-02-05 01:46:31;Claim;Closed;Minor
64164;DSMC-Analysis_Diagnosis;mgarcia;2016-02-05 02:52:31;Claim;Closed;Minor
64164;DSMC-Analysis_Diagnosis;mgarcia;2016-02-05 02:54:45;Claim;Closed;Minor
64164;update;ialonso;2016-02-05 02:57:51;Claim;Closed;Minor
64164;DSMC-Analysis_Diagnosis;mgarcia;2016-02-05 03:12:30;Claim;Closed;Minor
64164;SERVICEMANAGER_NOTE;guillermo.cajigas;2016-02-05 05:44:42;Claim;Closed;Minor
64164;DSMC-Analysis_Diagnosis;afernandezf;2016-02-05 07:26:27;Claim;Closed;Minor
64164;Nota;dgvelez;2016-02-05 07:56:42;Claim;Closed;Minor
64164;Update;lsanchez;2016-02-05 18:20:11;Claim;Closed;Minor
64164;M2M;jose.perez;2016-02-05 18:26:21;Claim;Closed;Minor
64164;SERVICEMANAGER_NOTE;m2m_service_managers;2016-02-23 11:19:35;Claim;Closed;Minor
64164;SERVICEMANAGER_NOTE;guillermo.cajigas;2016-02-26 11:47:14;Claim;Closed;Minor
64168;DSMC-Analysis_Diagnosis;jjsa;2016-02-05 02:20:54;Claim;Closed;Minor
64168;delegation;ialonso;2016-02-05 02:27:49;Claim;Closed;Minor
64168;delegation;ialonso;2016-02-05 03:19:01;Claim;Closed;Minor
64168;DSMC-Analysis_Diagnosis;jjsa;2016-02-05 03:24:08;Claim;Closed;Minor
64168;DSMC-Analysis_Diagnosis;jjsa;2016-02-05 03:41:11;Claim;Closed;Minor
64168;DSMC-Analysis_Diagnosis;jjsa;2016-02-05 04:08:43;Claim;Closed;Minor
64168;DSMC-Analysis_Diagnosis;mgarcia;2016-02-05 04:48:30;Claim;Closed;Minor
64168;DSMC-Analysis_Diagnosis;mgarcia;2016-02-05 05:39:36;Claim;Closed;Minor
64168;DSMC-Analysis_Diagnosis;ruribes;2016-02-05 08:23:42;Claim;Closed;Minor
64168;SERVICEMANAGER_NOTE;m2m_service_managers;2016-02-19 13:09:15;Claim;Closed;Minor
64176;DSMC-Analysis_Diagnosis;adesousa;2016-02-05 07:56:50;Claim;Closed;Minor
64176;DSMC-Communication;adesousa;2016-02-05 07:57:14;Claim;Closed;Minor
64176;DSMC-Solved;ruribes;2016-02-05 11:44:52;Claim;Closed;Minor
64177;DSMC-Analysis_Diagnosis;afernandezf;2016-02-05 08:22:19;Claim;Closed;Minor
64177;DSMC-Analysis_Diagnosis;afernandezf;2016-02-05 08:22:31;Claim;Closed;Minor
64177;DSMC-Analysis_Diagnosis;afernandezf;2016-02-06 06:45:32;Claim;Closed;Minor
64177;M2M;jose.perez;2016-02-08 08:52:34;Claim;Closed;Minor
64212;DSMC-Analysis_Diagnosis;cgarciac;2016-02-05 17:33:08;Query;Closed;Slight
64260;DSMC-Analysis_Diagnosis;mgarcia;2016-02-05 22:30:07;Claim;Closed;Minor
64260;Update;lsanchez;2016-02-05 23:12:57;Claim;Closed;Minor
64260;Update;lsanchez;2016-02-05 23:37:21;Claim;Closed;Minor
64260;Update;lsanchez;2016-02-11 11:41:40;Claim;Closed;Minor
64262;DSMC-Analysis_Diagnosis;jjsa;2016-02-06 01:25:45;Claim;Closed;Slight
64262;DSMC-Analysis_Diagnosis;jjsa;2016-02-06 01:26:28;Claim;Closed;Slight
64262;DSMC-Analysis_Diagnosis;jjsa;2016-02-06 01:34:28;Claim;Closed;Slight
64262;DSMC-Analysis_Diagnosis;jjsa;2016-02-06 02:09:09;Claim;Closed;Slight
64263;DSMC-Analysis_Diagnosis;jjsa;2016-02-06 02:09:49;Claim;Closed;Slight
64264;DSMC-Analysis_Diagnosis;mgarcia;2016-02-06 01:24:58;Claim;Closed;Slight
64264;DSMC-Analysis_Diagnosis;mgarcia;2016-02-06 02:24:29;Claim;Closed;Slight
64288;DSMC-Analysis_Diagnosis;cgarciac;2016-02-06 17:25:58;Claim;Closed;Minor
64288;DSMC-Analysis_Diagnosis;cgarciac;2016-02-06 17:26:56;Claim;Closed;Minor
64288;DSMC-Analysis_Diagnosis;jmolina;2016-02-06 17:27:33;Claim;Closed;Minor
64288;DSMC-Analysis_Diagnosis;jmolina;2016-02-06 17:36:49;Claim;Closed;Minor
64288;Update;lsanchez;2016-02-08 14:49:11;Claim;Closed;Minor
64291;DSMC-Analysis_Diagnosis;cgarciac;2016-02-06 18:48:22;Claim;Closed;Minor
64291;DSMC-Analysis_Diagnosis;ruribes;2016-02-08 09:33:12;Claim;Closed;Minor
64291;DSMC-Solved;ruribes;2016-02-08 09:48:34;Claim;Closed;Minor
64292;DSMC-Analysis_Diagnosis;cgarciac;2016-02-06 18:50:53;Claim;Closed;Minor
64292;DSMC-Analysis_Diagnosis;cgarciac;2016-02-06 18:52:31;Claim;Closed;Minor
64292;DSMC-Analysis_Diagnosis;ruribes;2016-02-08 07:36:35;Claim;Closed;Minor
64292;M2M;jose.perez;2016-02-08 11:30:08;Claim;Closed;Minor
64292;DSMC-Solved;ruribes;2016-02-08 11:41:01;Claim;Closed;Minor
64294;DSMC-Analysis_Diagnosis;jmolina;2016-02-06 21:49:05;Claim;Closed;Minor
64294;DSMC-Analysis_Diagnosis;jmolina;2016-02-06 21:52:00;Claim;Closed;Minor
64294;DSMC-Analysis_Diagnosis;jmolina;2016-02-06 21:53:58;Claim;Closed;Minor
64294;DSMC-Solved;ruribes;2016-02-08 07:37:56;Claim;Closed;Minor
64296;DSMC-Analysis_Diagnosis;mgarcia;2016-02-07 01:49:16;Claim;Closed;Slight
64296;DSMC-Analysis_Diagnosis;mgarcia;2016-02-07 02:19:42;Claim;Closed;Slight
64304;DSMC-Analysis_Diagnosis;cgarciac;2016-02-07 10:35:54;Claim;Closed;Minor
64311;24x7_note;djimenez;2016-02-07 22:49:53;Claim;Closed;Minor
64311;24x7_note;djimenez;2016-02-07 22:50:46;Claim;Closed;Minor
64311;24x7_note;djimenez;2016-02-07 22:54:53;Claim;Closed;Minor
64311;24x7_note;djimenez;2016-02-08 00:45:28;Claim;Closed;Minor
64311;24x7_note;djimenez;2016-02-08 01:12:50;Claim;Closed;Minor
64311;24x7_note;djimenez;2016-02-08 01:15:47;Claim;Closed;Minor
64317;24x7_note;djimenez;2016-02-08 03:15:52;Claim;Closed;Minor
64317;24x7_note;djimenez;2016-02-08 03:32:01;Claim;Closed;Minor
64317;DSMC-Analysis_Diagnosis;ruribes;2016-02-08 07:49:58;Claim;Closed;Minor
64321;DSMC-Analysis_Diagnosis;jmoya;2016-02-08 04:55:35;Claim;Closed;Minor
64321;DSMC-Analysis_Diagnosis;jmoya;2016-02-08 04:59:49;Claim;Closed;Minor
64321;DSMC-Analysis_Diagnosis;ruribes;2016-02-08 11:45:17;Claim;Closed;Minor
64321;DSMC-Solved;ruribes;2016-02-08 14:39:10;Claim;Closed;Minor
64330;DSMC-Analysis_Diagnosis;bnunez;2016-02-08 08:18:19;Claim;Closed;Minor
64330;DSMC-Analysis_Diagnosis;bnunez;2016-02-08 08:27:25;Claim;Closed;Minor
64349;DSMC-Analysis_Diagnosis;jcarrillo;2016-02-08 11:50:46;Query;Closed;Minor
64380;delegation;ialonso;2016-02-08 13:51:40;Claim;Closed;Minor
64380;update;ialonso;2016-02-08 14:19:21;Claim;Closed;Minor
64380;DSMC-Restored;ialonso;2016-02-08 14:58:09;Claim;Closed;Minor
64380;M2M;jose.perez;2016-02-08 15:55:49;Claim;Closed;Minor
64380;M2M;jose.perez;2016-02-19 13:00:23;Claim;Closed;Minor
64380;SERVICEMANAGER_NOTE;m2m_service_managers;2016-02-19 13:17:37;Claim;Closed;Minor
64380;M2M;jose.perez;2016-02-26 13:42:35;Claim;Closed;Minor
64380;M2M;jose.perez;2016-03-15 09:39:13;Claim;Closed;Minor
64394;DSMC-Transfer;mpacheco;2016-02-08 15:35:14;Claim;Closed;Minor
64394;delegation;ialonso;2016-02-08 15:37:23;Claim;Closed;Minor
64394;DSMC-Analysis_Diagnosis;tsantos;2016-02-08 17:39:31;Claim;Closed;Minor
64394;DSMC-Analysis_Diagnosis;tsantos;2016-02-08 20:47:55;Claim;Closed;Minor
64394;DSMC-Restored;ialonso;2016-02-09 09:21:11;Claim;Closed;Minor
64394;SERVICEMANAGER_NOTE;m2m_service_managers;2016-02-19 13:39:25;Claim;Closed;Minor
64427;DSMC-Analysis_Diagnosis;ruribes;2016-02-09 10:29:34;Claim;Closed;Slight
64427;DSMC-Analysis_Diagnosis;ruribes;2016-02-11 10:19:26;Claim;Closed;Slight
64427;DSMC-Solved;ruribes;2016-02-12 08:28:58;Claim;Closed;Slight
64435;24x7_note;djimenez;2016-02-09 03:00:15;Claim;Closed;Minor
64533;DSMC-Communication;bnunez;2016-02-09 13:42:42;Order;Closed;Slight
64533;DSMC-Communication;bnunez;2016-02-09 13:43:36;Order;Closed;Slight
64533;Update;llopez;2016-02-10 16:08:14;Order;Closed;Slight
64536;DSMC-Analysis_Diagnosis;jcarrillo;2016-02-09 13:24:04;Claim;Closed;Minor
64536;Update;llopez;2016-02-09 14:24:00;Claim;Closed;Minor
64539;DSMC-Analysis_Diagnosis;mpacheco;2016-02-09 15:20:42;Order;Closed;Slight
64541;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 14:02:45;Claim;Closed;Minor
64541;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 14:15:28;Claim;Closed;Minor
64541;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 14:16:26;Claim;Closed;Minor
64541;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 14:17:34;Claim;Closed;Minor
64541;Update;llopez;2016-02-09 16:00:10;Claim;Closed;Minor
64553;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 14:52:17;Claim;Closed;Minor
64553;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 14:53:51;Claim;Closed;Minor
64553;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 15:05:39;Claim;Closed;Minor
64553;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 15:06:12;Claim;Closed;Minor
64567;delegation;ialonso;2016-02-09 16:39:50;Claim;Closed;Minor
64567;update;ialonso;2016-02-09 16:56:16;Claim;Closed;Minor
64567;update;ialonso;2016-02-09 17:10:53;Claim;Closed;Minor
64567;DSMC-Analysis_Diagnosis;tsantos;2016-02-10 14:54:32;Claim;Closed;Minor
64567;DSMC-Analysis_Diagnosis;tsantos;2016-02-10 16:59:49;Claim;Closed;Minor
64567;DSMC-Analysis_Diagnosis;tsantos;2016-02-10 19:31:35;Claim;Closed;Minor
64567;DSMC-Analysis_Diagnosis;tsantos;2016-02-10 19:33:05;Claim;Closed;Minor
64567;SERVICEMANAGER_NOTE;m2m_service_managers;2016-02-19 13:53:18;Claim;Closed;Minor
64572;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 17:30:28;Claim;Closed;Minor
64572;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 17:41:13;Claim;Closed;Minor
64572;DSMC-Communication;bnunez;2016-02-12 07:06:50;Claim;Closed;Minor
64589;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 20:45:39;Claim;Closed;Minor
64589;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 20:54:52;Claim;Closed;Minor
64589;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 20:56:06;Claim;Closed;Minor
64589;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 20:59:05;Claim;Closed;Minor
64589;DSMC-Analysis_Diagnosis;tsantos;2016-02-09 20:59:27;Claim;Closed;Minor
64589;DSMC-Restored;ruribes;2016-02-10 08:20:31;Claim;Closed;Minor
64589;DSMC-Solved;ruribes;2016-02-10 08:21:42;Claim;Closed;Minor
64615;DSMC-Analysis_Diagnosis;bnunez;2016-02-10 08:33:16;Claim;Closed;Minor
64615;DSMC-Analysis_Diagnosis;bnunez;2016-02-10 08:34:58;Claim;Closed;Minor
64615;DSMC-Communication;bnunez;2016-02-10 08:40:37;Claim;Closed;Minor
64630;DSMC-Analysis_Diagnosis;bnunez;2016-02-10 11:13:58;Query;Closed;Slight
64641;DSMC-Communication;bnunez;2016-02-10 12:03:18;Claim;Closed;Slight
64641;DSMC-Analysis_Diagnosis;ruribes;2016-02-10 14:42:55;Claim;Closed;Slight
64641;M2M;jose.perez;2016-02-10 14:46:53;Claim;Closed;Slight
64641;DSMC-Solved;ruribes;2016-02-11 08:11:41;Claim;Closed;Slight
64665;DSMC-Analysis_Diagnosis;tsantos;2016-02-10 15:11:50;Claim;Closed;Minor
64665;DSMC-Analysis_Diagnosis;tsantos;2016-02-10 15:13:48;Claim;Closed;Minor
64665;DSMC-Analysis_Diagnosis;tsantos;2016-02-10 16:20:48;Claim;Closed;Minor
64665;DSMC-Analysis_Diagnosis;tsantos;2016-02-10 17:28:53;Claim;Closed;Minor
64668;DSMC-Analysis_Diagnosis;mpacheco;2016-02-10 15:41:08;Claim;Closed;Minor
64668;DSMC-Analysis_Diagnosis;mpacheco;2016-02-10 15:42:18;Claim;Closed;Minor
64668;DSMC-Analysis_Diagnosis;mpacheco;2016-02-10 15:43:53;Claim;Closed;Minor
64668;DSMC-Analysis_Diagnosis;mpacheco;2016-02-10 15:48:29;Claim;Closed;Minor
64709;DSMC-Notification;jmoya;2016-02-11 00:11:34;Order;Closed;Slight
64710;DSMC-Notification;jmoya;2016-02-11 00:18:40;Claim;Closed;Slight
64710;DSMC-Notification;jmoya;2016-02-11 00:20:17;Claim;Closed;Slight
64710;Update;lsanchez;2016-02-11 08:21:55;Claim;Closed;Slight
64718;24x7_note;djimenez;2016-02-11 03:41:23;Claim;Closed;Minor
64725;DSMC-Analysis_Diagnosis;bnunez;2016-02-11 07:28:52;Claim;Closed;Minor
64731;DSMC-Analysis_Diagnosis;bnunez;2016-02-11 08:10:28;Claim;Closed;Minor
64731;DSMC-Communication;bnunez;2016-02-11 08:11:16;Claim;Closed;Minor
64731;DSMC-Analysis_Diagnosis;ruribes;2016-02-11 09:43:33;Claim;Closed;Minor
64731;DSMC-Analysis_Diagnosis;ruribes;2016-02-11 09:51:17;Claim;Closed;Minor
64731;DSMC-Solved;ruribes;2016-02-11 09:52:40;Claim;Closed;Minor
